Year,MU.Name,Location,River.condition.Category,Stream.Name,Affiliation,Collection.Method,Rec.Date,Reach,Rec.Sex,Carc.Cond,Percent.Spawn,POH,Rec.Adipose,Clip.Condition,Pred.Affected,Recovery.Comments,Scalebook.Num,Row.Num,Scale.File,Gilbert.Rich.Age.Scale,European.Age.Scale,Partial.Age.Scale,Otolith.Samples,Otolith.Vial.Num
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,65,P,,,,1001809,4,2020-0325,3M,M3,RG,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,58.8,P,,,,1001809,5,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,2,100,57.1,P,,,,1001810,1,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,1,100,67.9,P,,,,1001810,2,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,62.1,P,,,,1001810,3,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,M,3,NA,55.9,P,,,,1001811,2,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,J,3,NA,41.3,P,,,,1001804,3,2020-0325,32,11,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,62.3,P,,,,1001810,4,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,1,100,55.4,P,,,,1001810,5,2020-0325,2M,M2,RG,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,1,100,61.8,P,,,,1001820,1,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,1,100,58.4,P,,,,1001820,2,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,1,100,58.2,P,,,,1001820,3,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,59.1,P,,,,1001820,4,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-12,1,F,3,100,47.4,P,,,,1001820,5,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,2,F,2,100,56.2,P,,,,1001819,1,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,2,F,2,0,57.6,P,,,,1001819,2,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,2,F,2,100,64.8,P,,,,1001819,3,2020-0325,52,13,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,2,M,3,NA,63.2,P,,,,1001811,3,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,2,F,3,100,54.5,P,,,,1001819,4,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-14,3,F,2,100,58.1,P,,,,1001819,5,2020-0325,42,12,0,N,
2020,Spring 5sub2,Williams Lake,"Medium, moderate clarity, little overhead vegetation",Chilcotin,DFO,Visual Survey,2020-09-17,1,M,3,NA,53.4,P,,,,1001811,4,2020-0325,42,12,0,N,
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,M,1,NA,62.7,P,NA,NA,Tag number not recorded,1001473,5,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-02,6,F,1,100,70.9,P,NA,NA,tag loss entered as tag p6,1009203,4,ch2021-0327,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-04,6,M,3,NA,56.2,P,NA,NA,"tag lost, predator affected",1009210,5,ch2021-0327,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-18,7,M,1,NA,72.4,P,NA,NA,,1017371,2,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,5,M,1,NA,57.8,P,NA,NA,,1017305,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,F,1,100,63.8,P,NA,NA,,1017327,2,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,4,F,1,100,66.5,P,NA,NA,,1017333,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-16,8,M,2,NA,68,P,NA,NA,,1001471,5,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-19,5,F,1,100,67.9,P,NA,NA,,1017397,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-30,7,M,1,NA,65.2,P,NA,NA,,1017336,1,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,4,M,1,NA,71.4,P,NA,NA,,1017307,2,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-22,8,F,1,100,71.3,P,NA,NA,,1017315,2,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,5,M,1,NA,55.1,P,NA,NA,"wrong punch, sexed wron on application",1017326,3,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,5,M,1,NA,53.2,P,NA,NA,,1017325,3,ch2021-0325,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,6,M,2,NA,52.6,P,NA,NA,,1017357,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,8,M,1,NA,77.6,P,NA,NA,,1017379,5,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-14,6,M,1,NA,61.5,P,NA,NA,Predator Affected,1001470,5,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-06,7,F,1,100,71.1,P,NA,NA,,23299,3,ch2021-0327,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-18,8,F,1,100,68.8,P,NA,NA,,1017371,5,ch2021-0322,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-17,5,M,1,NA,57.7,P,NA,NA,,1001477,1,ch2021-0322,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,4,F,1,100,60.7,P,NA,NA,,1017301,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,8,M,1,NA,74,P,NA,NA,,1017379,1,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-22,7,M,1,NA,56.1,P,NA,NA,,1017314,5,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,F,1,100,71.6,P,NA,NA,,1017365,4,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,8,M,1,NA,69.5,P,NA,NA,,1017379,3,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-17,4,F,1,100,70.3,P,NA,NA,,1017355,5,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,6,F,1,100,67.7,P,NA,NA,,1017339,1,ch2021-0324,3M,M3,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,5,F,1,100,59.5,P,NA,NA,,1017387,5,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,8,M,1,NA,64,P,NA,NA,,1017323,5,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-28,6,F,1,100,66.1,P,NA,NA,,1017318,5,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,M,1,NA,69.5,P,NA,NA,,1017365,5,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-22,6,M,1,NA,61.4,P,NA,NA,,1017384,3,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-16,7,F,1,100,65.9,P,NA,NA,,1001476,1,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,8,F,1,100,69.5,P,NA,NA,predator affected,1017379,4,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-30,6,F,1,100,65.5,P,NA,NA,,1017382,3,ch2021-0327,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,6,F,1,100,66.6,P,NA,NA,,1017340,4,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,68.4,A,1,NA,,1017374,2,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,6,F,1,100,65.5,P,NA,NA,,1017340,1,ch2021-0324,S2,1F,RS,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,F,1,NK,64.9,P,NA,NA,predator affected,1017366,5,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,F,1,100,67.4,P,NA,NA,,1017327,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,F,1,100,61.3,P,NA,NA,,1017366,2,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-16,8,F,2,100,72.8,P,NA,NA,,1017362,5,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,4,F,1,100,68.6,P,NA,NA,,1017388,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-16,7,M,1,NA,57.6,P,NA,NA,,1001476,4,ch2021-0322,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,4,M,1,NA,53.4,P,NA,NA,,1017317,5,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,M,1,NA,67.9,P,NA,NA,,1017349,3,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,5,M,2,NA,49.8,P,NA,NA,,1017326,1,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,4,F,1,100,59.8,P,NA,NA,,1017324,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,56.1,P,NA,NA,wrong punch on application,1001473,1,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-01,4,F,1,100,53.3,P,NA,NA,,3963,3,ch2021-0327,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-16,7,M,1,NA,55.1,P,NA,NA,,1001476,5,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,8,M,1,NA,52.4,P,NA,NA,,1017386,2,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,F,1,100,73,P,NA,NA,,1017366,4,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,6,F,1,100,57.5,P,NA,NA,,1017348,5,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-18,6,M,1,NA,49.6,P,NA,NA,,1017363,3,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-17,4,F,3,100,57.4,P,NA,NA,,1017355,4,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,58.7,P,NA,NA,,1017349,5,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-22,6,F,1,100,66.5,P,NA,NA,predator affected,1017308,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,F,1,100,67,P,NA,NA,,1017327,3,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,7,F,2,100,64.2,P,NA,NA,,1017366,3,ch2021-0323,S2,1F,RS,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,F,2,100,61.4,P,NA,NA,,1017341,3,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-19,5,M,1,NA,54.7,P,NA,NA,,1017397,4,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,F,1,100,67.5,P,NA,NA,,1017389,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-13,5,M,1,NA,52.6,P,NA,NA,,1017354,3,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,6,M,1,NA,55,P,NA,NA,,1017348,4,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-22,6,F,1,100,61.1,P,NA,NA,,1017308,1,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-02,6,M,1,NA,47.4,P,NA,NA,,1009203,3,ch2021-0327,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-24,8,M,1,NA,71.4,P,NA,NA,,1017332,1,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-18,7,F,2,100,65.5,P,NA,NA,,1017371,3,ch2021-0322,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-14,6,F,2,100,70.4,P,NA,NA,,1001470,4,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-19,4,M,2,NA,56.1,P,NA,NA,,1017367,2,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,F,1,100,52.7,P,NA,NA,,1017327,4,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,5,M,1,NA,47.1,P,NA,NA,,1017305,1,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,6,F,1,100,67.8,P,NA,NA,,1017357,3,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,M,2,NA,46.6,P,NA,NA,,1017312,4,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,5,M,1,NA,76.3,P,NA,NA,,1017329,4,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-26,6,M,1,NA,52.8,P,NA,NA,,1017389,2,ch2021-0325,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,M,1,NA,54.3,P,NA,NA,,1017312,1,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,6,M,1,NA,72.3,P,NA,NA,,1017357,1,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-17,5,M,1,NA,68.2,P,NA,NA,,1001477,3,ch2021-0322,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,5,M,1,NA,53.3,P,NA,NA,,1017306,3,ch2021-0323,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-01,4,F,1,100,59.4,P,NA,NA,,3963,1,ch2021-0327,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-20,6,M,2,NA,52.6,P,NA,NA,,1017368,5,ch2021-0323,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,4,M,1,NA,68.9,P,NA,NA,,1017317,4,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,5,M,1,NA,65.7,P,NA,NA,,1017329,3,ch2021-0325,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,5,M,1,NA,75.4,P,NA,NA,,1017325,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,3,F,1,100,59.5,P,NA,NA,,1017376,4,ch2021-0323,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,60.5,P,NA,NA,,1001473,3,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,4,F,1,100,74.1,P,NA,NA,,1017301,1,ch2021-0323,3M,M3,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,4,F,2,100,68,P,NA,NA,,1017333,2,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,62.7,P,NA,NA,,1001473,4,ch2021-0324,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-15,5,M,1,NA,52.9,P,NA,NA,,1017361,5,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-19,4,F,2,100,64.3,P,NA,NA,,1017367,3,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,M,1,NA,70.6,P,NA,NA,,1017341,2,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-01,4,F,1,100,59.5,P,NA,NA,,1009212,3,ch2021-0327,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,M,1,NA,77.8,P,NA,NA,,24866,3,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,4,F,1,100,72.1,P,NA,NA,,1017338,5,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-17,5,F,2,100,68.2,P,NA,NA,,1001477,2,ch2021-0322,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-25,5,F,1,100,69.7,P,NA,NA,,1017328,1,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,4,F,1,100,66.4,P,NA,NA,,1017334,4,ch2021-0325,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-10-03,3,F,1,100,60.8,P,NA,NA,,3434,2,ch2021-0327,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-27,5,M,1,NA,51.4,P,NA,NA,,1017329,1,ch2021-0325,42,12,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-19,4,F,1,100,65.3,P,NA,NA,,1017367,4,ch2021-0323,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,5,F,2,100,51.8,P,NA,NA,,24866,2,ch2021-0324,52,13,0,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-21,4,F,2,100,70.4,P,NA,NA,,1017301,5,ch2021-0323,2M,M2,RG,NA,NA
2021,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2021-09-23,4,F,1,100,60.2,P,NA,NA,,1017349,1,ch2021-0324,42,12,0,NA,NA
